timeStamp,GXHYNH_133_PI_2101.PV,GXHYNH_133_PI_2102.PV,GXHYNH_133_FI_2101A.PV,GXHYNH_133_FI_2102A.PV,GXHYNH_133_FI_2104A.PV,GXHYNH_133_FI_2105A.PV,GXHYNH_133_FI_2106A.PV,GXHYNH_133_AI_2101A.PV,GXHYNH_133_AI_2101C.PV
2025/03/27 05:58:00,111.338043,132.719147,3149.14453,79.9014359,1323.38989,633.9113,153.218414,1.01096416,0.058341034
2025/03/27 05:58:05,111.340813,133.056122,3146.51563,78.69641,1327.88379,633.8402,153.222946,1.01162779,0.057911128
2025/03/27 05:58:10,111.343582,133.351974,3146.284,80.46713,1322.73889,634.165466,153.227478,1.01529932,0.05748122
2025/03/27 05:58:15,111.346352,133.540054,3155.98438,80.46713,1320.13123,634.6609,153.23201,1.03406084,0.057051316
2025/03/27 05:58:20,111.349121,133.728134,3155.05957,80.46713,1317.82507,634.27124,153.236542,1.03233826,0.05662141
2025/03/27 05:58:25,111.361336,133.916214,3154.6106,79.4804,1325.43823,634.360657,153.241074,1.04531372,0.056191504
2025/03/27 05:58:30,111.377892,134.066589,3151.96753,78.70182,1322.66772,634.4698,153.2456,1.06597435,0.055761594
2025/03/27 05:58:35,111.394455,134.124069,3152.216,79.62876,1321.01941,634.27124,153.250137,1.06568778,0.05533169
2025/03/27 05:58:40,111.411018,134.181534,3149.35962,79.3158646,1319.15381,634.1935,153.254669,1.05891883,0.054632843
2025/03/27 05:58:45,111.427582,133.407166,3149.35156,78.6589355,1321.32629,634.391541,153.2592,1.08736217,0.053815235
2025/03/27 05:58:50,111.444145,132.52803,3148.317,80.07499,1331.54431,634.4931,153.263733,1.07510793,0.052997626
2025/03/27 05:58:55,111.460709,131.65683,3151.92,78.6963654,1329.16443,634.487061,153.666229,1.07318914,0.05218002
2025/03/27 05:59:00,111.477264,131.48349,3158.20557,79.08227,1319.79578,634.406,154.599075,1.0956229,0.05136241
2025/03/27 05:59:05,111.493828,131.31015,3154.34521,78.13894,1326.65149,635.4219,155.099808,1.1042,0.050544806
2025/03/27 05:59:10,111.510391,131.136826,3149.02856,78.8083954,1324.94849,636.257263,155.600555,1.11237347,0.049727198
2025/03/27 05:59:15,111.526955,130.789825,3155.007,79.4778442,1320.49719,636.375,156.073944,1.12368238,0.04890959
2025/03/27 05:59:20,111.543518,130.373764,3147.46484,80.1473,1317.82007,636.4293,156.341476,1.1255585,0.04809198
2025/03/27 05:59:25,111.560081,130.159485,3152.19116,78.18859,1320.67993,637.5862,156.609,1.1380477,0.047274374
2025/03/27 05:59:30,111.576637,130.129791,3151.32275,79.19277,1322.90552,638.5512,156.517548,1.125119,0.04645677
2025/03/27 05:59:35,111.5932,130.1001,3151.20483,80.19695,1323.5,638.9585,156.289749,1.14713478,0.04563916
2025/03/27 05:59:40,111.609764,130.0704,3156.016,80.06603,1321.2998,639.5116,156.173477,1.14946878,0.044821553
2025/03/27 05:59:45,111.626328,129.8855,3148.564,78.06458,1318.78906,638.2776,156.065567,1.12921536,0.044003945
2025/03/27 05:59:50,111.642891,129.644363,3146.693,78.06458,1324.86072,637.818359,155.957657,1.15302575,0.043376304
2025/03/27 05:59:55,111.659447,129.404282,3147.73169,79.13818,1318.62244,637.862366,155.849731,1.15652883,0.043925177
2025/03/27 06:00:00,111.67601,129.170609,3151.45239,78.8951,1317.95154,637.7848,155.798187,1.14205182,0.04447405
2025/03/27 06:00:05,111.692574,128.936935,3142.744,78.31994,1318.26672,638.1081,155.853867,1.14174223,0.045022927
2025/03/27 06:00:10,111.709137,129.176712,3147.04248,80.04139,1318.30762,637.4804,155.909546,1.14138472,0.0455718
2025/03/27 06:00:15,111.7257,129.441956,3156.39673,78.604805,1325.81287,636.7009,155.965225,1.15000451,0.046120677
2025/03/27 06:00:20,111.742264,129.432114,3146.78931,78.06458,1332.45325,635.753357,156.020889,1.15376508,0.04666955
2025/03/27 06:00:25,111.75882,128.926865,3151.84717,78.34781,1328.28259,635.954,156.07283,1.11668372,0.047218423
2025/03/27 06:00:30,111.775383,128.421616,3148.18921,79.39057,1324.07239,635.3188,156.114746,1.11969316,0.0477673
2025/03/27 06:00:35,111.791946,127.916374,3145.93677,80.4333344,1325.828,635.3221,156.156677,1.11425018,0.048316173
2025/03/27 06:00:40,111.80851,127.5891,3144.20117,78.4176941,1326.21912,636.0295,156.1986,1.08952332,0.04886505
2025/03/27 06:00:45,111.825073,127.367477,3150.419,79.56106,1325.124,636.003,156.240509,1.08359909,0.049228594
2025/03/27 06:00:50,111.841637,127.313736,3153.3335,78.06458,1322.84448,635.7852,156.282425,1.08046925,0.04945343
2025/03/27 06:00:55,111.858192,127.26,3141.9082,78.36938,1313.97192,637.0893,156.324341,1.08363855,0.049678266
2025/03/27 06:01:00,111.874756,126.925919,3162.56934,78.2680054,1316.5625,637.5545,156.366257,1.09509516,0.049903102
2025/03/27 06:01:05,111.891319,126.389877,3142.41284,80.03904,1321.80786,637.8237,156.408188,1.08997667,0.05012794
2025/03/27 06:01:10,111.907883,125.853844,3140.96313,79.24443,1321.61353,637.7346,156.4501,1.08950591,0.050352775
2025/03/27 06:01:15,111.924446,125.3178,3150.542,78.6424255,1321.03381,637.4067,156.293015,1.10577226,0.04936377
2025/03/27 06:01:20,111.941,125.047272,3155.14087,78.06458,1326.03723,637.4618,156.133774,1.1198715,0.048052
2025/03/27 06:01:25,111.957565,124.958458,3167.27246,78.24604,1321.70374,637.189758,155.974533,1.110702,0.046801355
2025/03/27 06:01:30,111.974129,124.953072,3158.28076,79.25815,1329.56213,637.3975,155.8153,1.13349319,0.045798242
2025/03/27 06:01:35,111.990692,125.279083,3168.93481,80.270256,1327.787,637.2772,155.761734,1.14947319,0.044795126
2025/03/27 06:01:40,112.007256,125.6572,3152.832,79.7205048,1328.5376,636.8803,155.864319,1.168629,0.04379201
2025/03/27 06:01:45,112.023819,126.234512,3165.62085,78.79357,1328.93152,636.8035,155.9669,1.18650448,0.042788897
2025/03/27 06:01:50,112.040375,126.811829,3167.26123,80.38174,1331.26147,635.7896,156.069489,1.18257439,0.04178578
2025/03/27 06:01:55,112.056938,127.389145,3165.045,78.99567,1323.30762,635.606262,156.172073,1.19347262,0.040782664
2025/03/27 06:02:00,112.0735,127.966461,3167.023,79.8050842,1313.9939,635.9178,156.274658,1.1912787,0.039796326
2025/03/27 06:02:05,112.090065,128.392654,3157.183,78.91261,1310.3728,636.1504,156.377243,1.19729364,0.03961608
2025/03/27 06:02:10,112.106628,128.612091,3150.48364,78.06458,1315.3103,635.8085,156.400528,1.18306661,0.03943583
2025/03/27 06:02:15,112.123192,128.831512,3165.03223,78.06458,1319.156,635.852356,156.37619,1.181346,0.039255586
2025/03/27 06:02:20,112.139748,128.963608,3156.95728,78.06458,1325.5354,636.1139,156.351852,1.17555761,0.039075337
2025/03/27 06:02:25,112.156311,128.80687,3159.73682,78.06458,1319.60864,635.5962,156.327515,1.1551255,0.03889509
2025/03/27 06:02:30,112.172874,128.650131,3156.79541,78.06458,1320.14575,635.7444,156.303177,1.14582634,0.03871484
2025/03/27 06:02:35,112.189438,128.064743,3162.113,78.06458,1322.18652,635.8411,156.278824,1.18159711,0.038534597
2025/03/27 06:02:40,112.206,127.3975,3167.938,78.06458,1316.86987,635.969055,156.254486,1.18627846,0.03835435
2025/03/27 06:02:45,112.222557,126.764267,3166.15356,78.06458,1317.86584,636.039734,156.260513,1.18611515,0.0381741
2025/03/27 06:02:50,112.23912,126.800835,3160.87378,78.06458,1322.27673,636.5728,156.358749,1.20923233,0.037993852
2025/03/27 06:02:55,112.255684,126.8374,3154.86328,78.56835,1324.69958,636.4203,156.456985,1.2027446,0.037813608
2025/03/27 06:03:00,112.272247,126.880829,3155.84,79.9841843,1318.61072,636.322,156.555222,1.220692,0.03763336
2025/03/27 06:03:05,112.288811,126.908005,3160.43042,79.73499,1323.646,636.8981,156.653473,1.24749887,0.037380975
2025/03/27 06:03:10,112.305374,126.628296,3162.68,78.06458,1323.28625,638.3237,158.2645,1.24006009,0.036923412
2025/03/27 06:03:15,112.32193,126.348579,3155.17358,78.06458,1321.44153,638.778564,159.776611,1.257009,0.03646585
2025/03/27 06:03:20,112.338493,126.249969,3155.646,78.06458,1319.06458,639.2985,160.345688,1.24669921,0.036008287
2025/03/27 06:03:25,112.355057,126.356552,3157.483,78.24831,1317.84753,638.9994,160.60762,1.24150312,0.035550725
2025/03/27 06:03:30,112.37162,126.463135,3152.41113,79.1292343,1316.6521,639.2441,160.823959,1.21897566,0.035093166
2025/03/27 06:03:35,112.388184,126.56971,3158.62573,80.0101547,1316.9364,639.587646,161.18544,1.2533946,0.034635603
2025/03/27 06:03:40,112.404747,126.892776,3166.70581,78.06458,1324.7356,639.3107,161.922455,1.26955855,0.03417804
2025/03/27 06:03:45,112.4213,127.449188,3171.2937,78.06458,1324.04016,638.979065,161.5749,1.39607453,0.03372048
2025/03/27 06:03:50,112.437866,128.0056,3157.946,78.06458,1326.42786,638.2103,161.222992,1.310061,0.03326292
2025/03/27 06:03:55,112.45443,128.529709,3152.915,78.5340958,1321.56458,637.5192,161.017426,1.249521,0.032805357
2025/03/27 06:04:00,112.470993,128.975174,3164.27661,80.28431,1332.95569,637.476868,161.388733,1.43616307,0.032347795
2025/03/27 06:04:05,112.487556,129.420639,3159.96118,78.06458,1334.2572,636.79,161.628647,1.41077423,0.033251803
2025/03/27 06:04:10,112.504112,129.8661,3154.63354,78.06458,1332.38367,637.0941,161.780853,1.37525153,0.03431463
2025/03/27 06:04:15,112.520676,129.919312,3154.437,78.06458,1331.76807,639.4786,161.933075,1.27161872,0.035377454
2025/03/27 06:04:20,112.537239,129.584946,3166.94385,78.06458,1320.59265,641.1373,162.36821,1.257623,0.036440276
2025/03/27 06:04:25,112.5538,129.522049,3157.54053,79.13623,1316.89514,641.516968,162.624283,1.231528,0.0375031
2025/03/27 06:04:30,112.570366,129.570816,3166.26855,79.40084,1322.286,642.2254,162.415146,1.19950521,0.038565926
2025/03/27 06:04:35,112.586929,129.619583,3166.79028,79.78726,1324.32556,642.4206,162.206009,1.20213187,0.03962875
2025/03/27 06:04:40,112.603485,129.667862,3162.78369,79.2313,1321.94263,642.3171,162.073441,1.18671942,0.040691577
2025/03/27 06:04:45,112.620049,129.712646,3172.8894,80.2963638,1326.96448,642.536743,161.9478,1.19615948,0.041123692
2025/03/27 06:04:50,112.636612,129.757431,3167.75879,78.90649,1318.65735,642.871338,161.822144,1.17724681,0.040977407
2025/03/27 06:04:55,112.653175,129.705139,3172.73657,79.62003,1322.43787,642.4867,161.696487,1.167287,0.04083112
2025/03/27 06:05:00,112.669739,129.454346,3170.69165,79.06344,1322.71509,642.402466,161.588791,1.1825465,0.04068483
2025/03/27 06:05:05,112.6863,129.1581,3178.607,78.322,1324.74268,641.4383,161.598984,1.18309283,0.040538542
2025/03/27 06:05:10,112.702858,128.771484,3159.26929,79.47433,1320.908,641.041748,161.609177,1.19861174,0.040392254
2025/03/27 06:05:15,112.719421,128.384872,3170.23218,78.41329,1326.42163,639.9795,161.61937,1.18502593,0.04024597
2025/03/27 06:05:20,112.735985,128.212875,3166.68921,78.06458,1325.05017,640.029968,161.629562,1.20929348,0.04009968
2025/03/27 06:05:25,112.752548,128.054047,3164.825,78.73517,1322.81873,639.2898,161.639755,1.21533811,0.039953392
2025/03/27 06:05:30,112.769112,127.895218,3159.35059,78.97329,1320.44751,639.9123,161.649948,1.17569959,0.039807104
2025/03/27 06:05:35,112.785675,128.113312,3170.59277,78.9920044,1323.99207,639.2506,161.921661,1.173524,0.03966082
2025/03/27 06:05:40,112.802231,128.350662,3158.90356,78.9504852,1319.53186,639.2084,162.0775,1.204716,0.03951453
2025/03/27 06:05:45,112.818794,128.642349,3166.73633,78.4505157,1321.94092,639.1453,162.130066,1.19100034,0.039368242
2025/03/27 06:05:50,112.835358,129.130341,3165.86133,78.50003,1323.31726,639.929932,162.182617,1.19379938,0.039221954
2025/03/27 06:05:55,112.851921,129.163055,3167.33,80.24008,1319.26929,640.3175,162.261047,1.181758,0.039075665
2025/03/27 06:06:00,112.868484,129.195755,3162.31152,80.17542,1319.24829,641.4787,162.384338,1.19694436,0.03892938
2025/03/27 06:06:05,112.88504,129.22847,3161.304,78.45397,1321.7207,641.347168,162.128677,1.17534328,0.038783092
2025/03/27 06:06:10,112.9016,129.261169,3168.54834,80.39569,1321.42664,641.4022,161.233124,1.21622288,0.038636804
2025/03/27 06:06:15,112.918167,129.117,3159.08325,80.46713,1322.87158,641.2532,161.131287,1.22688317,0.038490515
2025/03/27 06:06:20,112.934731,128.84343,3157.63184,80.46713,1319.98975,640.5352,162.034927,1.22291386,0.038033493
2025/03/27 06:06:25,112.951294,128.636444,3175.794,80.2936554,1323.8103,638.7123,162.018311,1.236686,0.037072174
2025/03/27 06:06:30,112.967857,128.536133,3171.93359,78.2534561,1323.60425,638.238342,161.220062,1.2390815,0.036110856
2025/03/27 06:06:35,112.984413,128.494583,3166.053,79.25764,1324.70117,638.045959,161.40535,1.37059307,0.035149537
2025/03/27 06:06:40,113.000977,128.544739,3181.40771,80.26182,1326.39331,638.5083,161.590637,1.28900015,0.03418822
2025/03/27 06:06:45,113.01754,128.5949,3171.92139,80.45524,1331.23242,638.132935,161.671036,1.38853824,0.0332269
2025/03/27 06:06:50,113.0341,128.806763,3180.88623,80.46713,1321.32727,637.1926,161.724091,1.34659457,0.03226558
2025/03/27 06:06:55,113.050667,129.2613,3173.62524,78.1712646,1321.32678,637.5009,161.509659,1.551617,0.031434223
2025/03/27 06:07:00,113.06723,129.71579,3178.40869,78.69518,1323.13708,636.817,161.629425,1.40272629,0.031111188
2025/03/27 06:07:05,113.083786,130.16362,3171.34546,79.2191,1321.949,636.6751,161.749191,1.546619,0.030788152
2025/03/27 06:07:10,113.100349,130.759354,3166.20361,79.74302,1318.92676,637.0025,161.868958,1.484459,0.030465113
2025/03/27 06:07:15,113.116913,131.449,3172.29761,80.2669449,1315.39319,635.9514,161.988724,1.30534565,0.030142076
2025/03/27 06:07:20,113.133476,132.138641,3169.958,78.06458,1322.31421,636.2441,162.10849,1.33699274,0.02981904
2025/03/27 06:07:25,113.15004,132.50708,3170.52,78.67929,1329.71423,637.6525,162.3825,1.46039462,0.029496003
2025/03/27 06:07:30,113.166595,132.679474,3175.93042,80.31063,1327.85742,638.4794,162.669144,1.30812991,0.029172964
2025/03/27 06:07:35,113.183159,132.851883,3180.503,78.4150162,1321.57324,640.124,162.557938,1.49000263,0.028849928
2025/03/27 06:07:40,113.199722,132.85994,3179.109,78.06458,1313.65637,641.2107,162.483231,1.591592,0.028526891
2025/03/27 06:07:45,113.216286,132.6575,3181.09,78.06458,1316.81067,641.502136,163.505875,1.6279062,0.028203853
2025/03/27 06:07:50,113.232849,132.476379,3167.625,78.06458,1324.31128,641.725769,164.206116,1.62322319,0.027880816
2025/03/27 06:07:55,113.249413,132.451675,3172.10645,78.769104,1317.92041,641.5751,164.4107,1.66048563,0.027302532
2025/03/27 06:08:00,113.265968,132.625824,3182.66968,79.92959,1314.31738,642.002258,164.512817,1.69873691,0.026399726
2025/03/27 06:08:05,113.282532,132.44455,3183.59888,79.7621155,1315.602,641.1653,164.614944,1.70008457,0.025496922
2025/03/27 06:08:10,113.299095,132.06839,3182.62866,79.8704147,1319.6781,640.92926,164.182068,1.713651,0.024594117
2025/03/27 06:08:15,113.315659,131.520523,3182.20728,79.4283142,1316.66113,641.0398,164.6616,1.77190971,0.023691313
2025/03/27 06:08:20,113.332222,131.306808,3174.613,79.77991,1318.73254,641.977966,165.156784,1.78559148,0.022788512
2025/03/27 06:08:25,113.348785,131.100052,3166.98047,78.33766,1313.492,642.8884,165.69339,1.76191413,0.022602947
2025/03/27 06:08:30,113.365341,131.24472,3172.74951,78.94114,1323.55811,642.6325,165.973557,1.75569165,0.023263117
2025/03/27 06:08:35,113.381905,131.3894,3181.44629,79.54461,1325.03955,642.392761,166.253723,1.76193523,0.023923289
2025/03/27 06:08:40,113.398468,131.889526,3173.82959,80.14809,1316.97107,643.115234,166.533875,1.74458075,0.024583459
2025/03/27 06:08:45,113.415031,132.364792,3176.80249,78.1617355,1316.33118,642.4498,166.814041,1.744074,0.025243627
2025/03/27 06:08:50,113.431595,132.76738,3178.56641,79.50064,1313.54016,641.753,167.075226,1.70566142,0.025903797
2025/03/27 06:08:55,113.448151,133.492859,3179.898,78.254425,1315.18152,643.136047,167.10437,1.66629863,0.026563969
2025/03/27 06:09:00,113.464714,134.218323,3177.95874,80.13825,1316.84,643.873535,167.13353,1.67049527,0.027224138
2025/03/27 06:09:05,113.481277,134.951447,3174.90942,78.79323,1326.99683,644.2648,167.719925,1.65619147,0.027884308
2025/03/27 06:09:10,113.497841,135.703781,3174.71143,80.29949,1314.53711,644.7078,168.5648,1.65464175,0.028544476
2025/03/27 06:09:15,113.514404,136.093948,3183.025,79.72589,1317.49915,645.0249,169.205841,1.6188339,0.029204648
2025/03/27 06:09:20,113.530968,136.438751,3193.601,79.28751,1318.31079,645.2616,169.349213,1.42768443,0.029864818
2025/03/27 06:09:25,113.547523,136.348755,3181.71484,79.3779449,1322.80432,644.1637,169.492584,1.54341471,0.030524988
2025/03/27 06:09:30,113.563652,136.207687,3173.90112,78.92405,1318.4469,645.8809,169.635971,1.48460412,0.031185158
2025/03/27 06:09:35,113.575691,136.02121,3185.32349,79.21857,1316.94727,646.3068,169.7098,1.345741,0.031845328
2025/03/27 06:09:40,113.587723,135.789719,3184.82227,79.8806152,1313.17981,646.200134,169.182022,1.40493762,0.032505497
2025/03/27 06:09:45,113.599762,135.558243,3178.054,78.94009,1323.4541,645.945557,169.036087,1.43211043,0.033165667
2025/03/27 06:09:50,113.611794,134.965866,3189.975,79.10628,1322.432,645,169.259109,1.2891047,0.033825837
2025/03/27 06:09:55,113.623825,134.0873,3180.95,80.0671844,1324.58618,645.1428,169.361481,1.27276337,0.034486007
2025/03/27 06:10:00,113.635864,133.072266,3191.19482,78.38444,1322.767,645.327148,169.415543,1.24070072,0.035146177
2025/03/27 06:10:05,113.647896,132.5143,3181.72144,79.38862,1317.35632,644.881836,169.4696,1.36596668,0.035806347
2025/03/27 06:10:10,113.659935,132.060135,3186.14014,80.3928,1323.97534,644.8579,169.523682,1.24651432,0.036466517
2025/03/27 06:10:15,113.671967,131.915985,3185.93555,78.69989,1326.07043,643.927368,169.577744,1.22498488,0.037126686
2025/03/27 06:10:20,113.684006,131.964752,3185.8186,79.90491,1322.96851,644.2444,169.631821,1.20751512,0.03792436
2025/03/27 06:10:25,113.696037,132.07579,3179.447,80.2603,1325.77759,644.21344,169.713486,1.17322493,0.039629657
2025/03/27 06:10:30,113.708076,132.2413,3179.78882,79.87256,1324.59656,643.798462,169.972519,1.17319667,0.04133495
2025/03/27 06:10:35,113.720108,132.406815,3181.53345,79.4848251,1327.89624,643.4438,170.8012,1.14375746,0.043040246
2025/03/27 06:10:40,113.73214,132.572327,3176.944,79.097084,1325.13086,643.2502,171.742279,1.13216138,0.044745542
2025/03/27 06:10:45,113.744179,132.737854,3180.17627,78.70934,1325.01147,643.3723,172.155746,1.15214753,0.046450842
2025/03/27 06:10:50,113.75621,133.1143,3180.783,78.3216,1322.24756,642.9479,172.569214,1.12062812,0.04815614
2025/03/27 06:10:55,113.76825,133.6641,3176.64575,78.651474,1322.03906,642.8429,172.8282,1.12029576,0.049582977
2025/03/27 06:11:00,113.780281,134.213882,3180.20313,80.39233,1330.10034,643.3315,173.030167,1.124739,0.049471915
2025/03/27 06:11:05,113.79232,134.4355,3177.62085,78.6352,1326.88464,642.5532,173.223587,1.10692,0.049360856
2025/03/27 06:11:10,113.798508,134.64241,3189.205,79.3883362,1327.67859,642.185364,173.372,1.12003684,0.049249798
2025/03/27 06:11:15,113.794388,135.246155,3191.50049,80.14147,1323.07349,643.1205,173.520416,1.10321915,0.04913874
2025/03/27 06:11:20,113.790268,135.6158,3176.60327,78.06458,1324.69788,643.2534,173.668839,1.12047267,0.04902768
2025/03/27 06:11:25,113.786148,135.864517,3186.213,78.4616852,1327.88,641.5503,173.7382,1.12682569,0.04891662
2025/03/27 06:11:30,113.782028,135.932022,3191.35425,79.45388,1325.93408,640.56366,173.426849,1.12428975,0.04880556
2025/03/27 06:11:35,113.777908,135.972031,3178.213,80.44607,1325.45911,640.2323,173.115509,1.10191941,0.048694503
2025/03/27 06:11:40,113.773796,135.885223,3172.289,79.92109,1321.5752,639.410156,172.804153,1.09220612,0.048583444
2025/03/27 06:11:45,113.769676,135.798416,3177.21167,78.06458,1330.81018,638.620239,172.4928,1.11282337,0.048472382
2025/03/27 06:11:50,113.765556,135.87735,3179.81665,78.06458,1330.44312,638.532349,172.601471,1.11974347,0.048361324
2025/03/27 06:11:55,113.761436,136.073288,3186.12451,78.44732,1330.281,638.0085,172.716537,1.09046662,0.048250265
2025/03/27 06:12:00,113.757317,136.081909,3182.65283,80.45568,1329.299,637.765869,172.8316,1.10912323,0.048139207
2025/03/27 06:12:05,113.7532,135.986343,3175.92554,78.0802155,1330.28674,638.421265,172.946655,1.12171412,0.048028145
2025/03/27 06:12:10,113.749084,135.472244,3178.42334,78.06458,1329.17822,637.4559,173.035431,1.11138976,0.047917087
2025/03/27 06:12:15,113.744965,134.958145,3178.54565,78.06458,1318.315,637.364441,173.0189,1.11906159,0.04780603
2025/03/27 06:12:20,113.740845,134.519852,3186.01147,78.06458,1319.28113,635.7999,173.00238,1.11769485,0.04769497
2025/03/27 06:12:25,113.736725,134.368484,3177.84937,78.40568,1324.3562,635.5028,172.985855,1.1019733,0.04758391
2025/03/27 06:12:30,113.732605,133.705719,3175.16284,79.05389,1328.90723,635.7541,173.021835,1.09125674,0.04747285
2025/03/27 06:12:35,113.728493,133.18045,3194.213,79.702095,1333.96436,634.79364,173.132813,1.10561669,0.04736179
2025/03/27 06:12:40,113.724373,132.822876,3192.52979,80.3503,1322.59583,635.225464,173.2438,1.10109282,0.047250733
2025/03/27 06:12:45,113.720253,132.515671,3185.57373,78.06458,1325.66785,636.118469,173.3548,1.11020589,0.047139674
2025/03/27 06:12:50,113.716133,132.384369,3187.1438,78.06458,1326.001,637.1499,173.46579,1.10256457,0.047028612
2025/03/27 06:12:55,113.712013,132.359283,3181.37451,79.294426,1319.818,636.200256,173.576782,1.105579,0.046917554
2025/03/27 06:13:00,113.707893,132.334213,3178.69165,78.06458,1321.45044,637.046753,173.530426,1.12507582,0.046806496
2025/03/27 06:13:05,113.703781,132.123978,3193.78735,78.06458,1321.76074,637.110352,173.391571,1.12513041,0.046695437
2025/03/27 06:13:10,113.699661,131.806335,3186.323,78.06458,1321.10889,637.002441,173.2527,1.12520635,0.04658438
2025/03/27 06:13:15,113.695541,131.488678,3197.704,78.06458,1324.39478,637.7205,173.113831,1.14756739,0.04623178
2025/03/27 06:13:20,113.691422,131.309586,3192.60181,78.06458,1327.50317,638.151,172.974976,1.14318848,0.04511541
2025/03/27 06:13:25,113.6873,131.216934,3202.25269,78.63208,1325.6665,637.585754,172.874146,1.17771506,0.04399904
2025/03/27 06:13:30,113.683182,131.310974,3179.1875,78.06458,1321.0166,638.1841,172.8896,1.16500139,0.042882666
2025/03/27 06:13:35,113.67907,131.405029,3190.55,78.06458,1323.97876,637.1343,172.905075,1.20381391,0.0417663
2025/03/27 06:13:40,113.67495,131.499069,3188.64746,78.06458,1322.10425,637.7288,172.920532,1.19128656,0.04064993
2025/03/27 06:13:45,113.67083,131.5958,3186.28125,78.06458,1317.49292,637.5823,172.935989,1.21088457,0.039622877
2025/03/27 06:13:50,113.66671,131.735123,3191.11572,78.06458,1316.86536,637.3109,172.951462,1.22404289,0.04000725
2025/03/27 06:13:55,113.66259,131.872589,3183.79419,78.31643,1321.89648,636.5728,172.966919,1.20902753,0.04039162
2025/03/27 06:14:00,113.65847,132.004944,3189.50049,78.792244,1325.35815,637.0511,172.982391,1.19365549,0.04077599
2025/03/27 06:14:05,113.654358,132.217636,3181.40479,79.26807,1325.773,636.8176,173.038757,1.21251571,0.04116036
2025/03/27 06:14:10,113.650238,132.52066,3197.37524,79.74389,1330.67981,637.2191,173.101273,1.17911744,0.04154473
2025/03/27 06:14:15,113.646118,132.754684,3175.03027,80.21971,1327.938,638.4563,173.163773,1.18601394,0.041929103
2025/03/27 06:14:20,113.642,132.174759,3179.17261,79.75543,1328.61572,640.1301,173.226288,1.1744653,0.042313475
2025/03/27 06:14:25,113.637878,131.594833,3175.328,78.5530243,1316.81042,639.6683,173.2893,1.16133845,0.042697847
2025/03/27 06:14:30,113.633759,130.9704,3174.20142,80.27448,1320.42615,640.626648,173.35788,1.14014065,0.04308222
2025/03/27 06:14:35,113.629646,130.355713,3172.518,80.19428,1322.25256,640.760437,173.426453,1.14336586,0.04346659
2025/03/27 06:14:40,113.625526,129.814972,3181.21,79.338295,1324.44434,641.223145,173.49501,1.14803278,0.043850962
2025/03/27 06:14:45,113.621407,129.65,3180.66968,78.45334,1325.13037,642.0875,173.563583,1.14220393,0.044235334
2025/03/27 06:14:50,113.617287,129.65,3169.59424,78.06458,1322.933,643.689941,173.632156,1.15215075,0.0446197
2025/03/27 06:14:55,113.617287,129.65,3169.59424,78.06458,1322.933,643.689941,173.632156,1.15215075,0.0446197
2025/03/27 06:15:00,113.613167,129.65,3184.593,78.06458,1325.49487,643.811768,173.64032,1.152679,0.045004074
2025/03/27 06:15:05,113.609055,129.65,3180.066,78.06458,1323.99109,644.534058,173.546753,1.1442492,0.045388445
2025/03/27 06:15:10,113.604935,129.430725,3173.099,78.06458,1325.71252,644.3205,173.101639,1.138194,0.045772817
2025/03/27 06:15:15,113.600815,129.019547,3178.17163,78.06458,1324.19592,644.631165,172.891663,1.13493383,0.04615719
2025/03/27 06:15:20,113.596695,128.50737,3194.73145,78.06458,1325.15894,644.3616,172.9066,1.12395775,0.04654156
2025/03/27 06:15:25,113.592575,128.462967,3176.793,78.06458,1326.80884,644.077759,172.921555,1.1322186,0.046925932
2025/03/27 06:15:30,113.588455,128.418564,3183.56763,80.14384,1324.74609,643.801453,172.936508,1.1198312,0.047310304
2025/03/27 06:15:35,113.584343,128.374146,3176.28638,78.7346344,1317.22034,643.647034,172.951462,1.09519362,0.047694672
2025/03/27 06:15:40,113.580223,128.329742,3181.36841,79.6615753,1318.75647,643.3222,172.9664,1.10136139,0.049062278
2025/03/27 06:15:45,113.5761,128.278076,3181.174,79.67817,1323.19641,642.761169,172.981354,1.09096622,0.050801013
2025/03/27 06:15:50,113.571983,128.211685,3177.25537,78.8755951,1328.269,642.932251,172.9963,1.07354462,0.052539744
2025/03/27 06:15:55,113.567863,128.145309,3184.55762,79.9832458,1329.50342,643.3929,173.011246,1.06627548,0.054278478
2025/03/27 06:16:00,113.563744,128.078918,3187.985,78.48713,1328.37537,643.104431,173.0262,1.03906941,0.05601721
2025/03/27 06:16:05,113.559631,127.763969,3173.973,78.64045,1326.92126,642.7176,173.041153,1.03125179,0.057755943
2025/03/27 06:16:10,113.555511,127.4334,3169.52734,79.87879,1323.77637,643.3182,173.0561,1.01301432,0.059494678
2025/03/27 06:16:15,113.551392,127.088478,3177.041,78.28989,1319.9491,642.565857,173.071045,1.00423717,0.06123341
2025/03/27 06:16:20,113.547272,126.738708,3183.222,79.79616,1314.63733,642.785034,173.086,0.98393327,0.06297214
2025/03/27 06:16:25,113.543152,126.388939,3173.18018,78.23967,1316.42639,642.5919,173.140945,0.979918,0.06471088
2025/03/27 06:16:30,113.539032,126.039169,3182.84473,79.50367,1323.67456,642.761963,173.412643,0.9803969,0.06644961
2025/03/27 06:16:35,113.53492,125.734253,3186.597,78.28979,1321.8269,642.0685,173.4017,0.973912358,0.06818834
